bank,txn_id,timestamp,sender_account,sender_name,receiver_account,receiver_name,amount,channel
ICICI,IC000019,2025-09-02 14:11:00,3000463580688285,Rohit Gupta,3003172351373990,Parth Shah,23089,NEFT
ICICI,IC000020,2025-09-02 15:26:00,3003526356022939,Mohit Khanna,3046943460666437,Sonia Deshmukh,23192,IMPS
ICICI,IC000021,2025-09-02 18:25:00,3072311127128524,Pooja Reddy,3064844941163187,Isha Kapoor,1669,IMPS
ICICI,IC000022,2025-09-02 18:53:00,3013062113695727,Neeraj Roy,3090833509025425,Pooja Reddy,318339,IMPS
ICICI,IC000023,2025-09-02 19:33:00,3048132357071398,Sunita Nair,3048228501168809,Kajal Thomas,5201,UPI
ICICI,IC000024,2025-09-02 22:29:00,3030609069130981,Tanvi Agarwal,3007964967379457,Rahul Chandra,12300,NEFT
ICICI,IC000025,2025-09-02 23:43:00,3026425064207683,Kajal Thomas,3062536667776755,Rina Dutta,17864,NEFT
ICICI,IC000026,2025-09-03 00:39:00,3039395786543627,Geeta Reddy,3018749603358268,Deepak Kulkarni,249987,IMPS
ICICI,IC000027,2025-09-03 02:18:00,3092492693265732,Kajal Thomas,3075998011100051,Nitin Kumar,5434,UPI
ICICI,IC000028,2025-09-03 03:37:00,3015959775244182,Rahul Chandra,3022618962887431,Sahil Sinha,1790,NEFT
ICICI,IC000029,2025-09-03 05:15:00,3076720957992707,Kajal Thomas,3095515122946213,Aditya Desai,46778,IMPS
ICICI,IC000030,2025-09-03 07:22:00,3009962543848075,Rohit Gupta,3020344765047158,Isha Kapoor,188623,NEFT
ICICI,IC000031,2025-09-03 09:49:00,3004637660465586,Komal Ghosh,3065254837441715,Karan Jain,4711,RTGS
ICICI,IC000032,2025-09-03 10:17:00,3031251293110059,Sanjay Rao,3012975191023121,Aman Sharma,22965,NEFT
ICICI,IC000033,2025-09-03 10:30:00,3016583737927490,Pooja Reddy,3072801234289311,Deepak Kulkarni,84695,NEFT
ICICI,IC000034,2025-09-03 13:13:00,3094968436453804,Kajal Thomas,3042101750961701,Harshal Dixit,119760,IMPS
ICICI,IC000035,2025-09-03 15:49:00,3019457575747583,Rahul Chandra,3039205677567772,Parth Shah,1302,RTGS
ICICI,IC000036,2025-09-03 17:11:00,3062650622923106,Pranav Mitra,3072453076248433,Sonia Deshmukh,138471,IMPS
ICICI,IC000037,2025-09-03 17:52:00,3070511579423873,Aditya Desai,3067042549691928,Vikas Yadav,58590,IMPS
ICICI,IC000038,2025-09-03 19:54:00,3010756335357485,Neha Verma,3095325939933797,Kajal Thomas,3632,IMPS
ICICI,IC000039,2025-09-03 20:32:00,3095187794176342,Pranav Mitra,3050733055978245,Kajal Thomas,18073,NEFT
ICICI,IC000040,2025-09-03 23:18:00,3039914038843660,Yash Chauhan,3044324006157276,Sunita Nair,10792,NEFT
ICICI,IC000041,2025-09-04 00:29:00,3074397429250105,Rohit Gupta,3087525680656259,Aditya Desai,19129,NEFT
ICICI,IC000042,2025-09-04 02:40:00,3002711221823155,Sanjay Rao,3051651768086628,Rakesh Menon,4276,RTGS
ICICI,IC000043,2025-09-04 03:47:00,3033080037003322,Pooja Reddy,3085566084706810,Harshal Dixit,8020,IMPS
ICICI,IC000044,2025-09-04 03:49:00,3051958263280944,Aditya Desai,3085862394535461,Sahil Sinha,20271,UPI
ICICI,IC000045,2025-09-04 06:41:00,3086321061339439,Vikas Yadav,3045703943804032,Rakesh Menon,24091,IMPS
ICICI,IC000046,2025-09-04 08:05:00,3076927789431910,Rakesh Menon,3009004047692105,Pooja Reddy,981863,NEFT
ICICI,IC000047,2025-09-04 09:52:00,3004014247310720,Vikram Patel,3011379844097123,Rina Dutta,1479,NEFT
ICICI,IC000048,2025-09-04 11:43:00,3076209014473404,Sonia Deshmukh,3033700968730451,Meera Mohan,15982,IMPS
ICICI,IC000049,2025-09-04 13:19:00,3058825562965754,Ritu Kapoor,3027865619425577,Sunita Nair,115035,IMPS
ICICI,IC000050,2025-09-04 16:00:00,3029582923616188,Yash Chauhan,3008190482357155,Rina Dutta,13371,NEFT
ICICI,IC000051,2025-09-04 17:30:00,3061372308172143,Vikram Patel,3064381300041321,Mohit Khanna,4397,IMPS
ICICI,IC000052,2025-09-04 19:02:00,3060945653469979,Harshal Dixit,3090707550476816,Ankit Saxena,153532,UPI
ICICI,IC000053,2025-09-04 20:40:00,3007174811317653,Neha Verma,3097054873961029,Komal Ghosh,16951,NEFT
ICICI,IC000054,2025-09-04 21:51:00,3096804918727420,Parth Shah,3049561213773062,Rohit Gupta,7821,NEFT
ICICI,IC000055,2025-09-05 00:46:00,3097371122299077,Vikram Patel,3056085816704686,Sanjay Rao,22280,IMPS
ICICI,IC000056,2025-09-05 02:29:00,3083210219237858,Rina Dutta,3047129618033242,Aman Sharma,17218,RTGS
ICICI,IC000057,2025-09-05 02:58:00,3084980425373377,Komal Ghosh,3073126881228217,Vikram Patel,8595,IMPS
ICICI,IC000058,2025-09-05 04:44:00,3053460605603567,Geeta Reddy,3093279862398471,Sonia Deshmukh,2673,IMPS
ICICI,IC000059,2025-09-05 05:22:00,3005464754895478,Naveen Pillai,3076989992751758,Ankit Saxena,8744,IMPS
ICICI,IC000060,2025-09-05 06:32:00,3049835539354358,Rakesh Menon,3064496392435885,Neeraj Roy,6182,NEFT
ICICI,IC000061,2025-09-05 07:47:00,3033952753674978,Pranav Mitra,3052491416860134,Neeraj Roy,1354785,IMPS
ICICI,IC000062,2025-09-05 08:58:00,3089634067917665,Anjali Mehta,3012215001418842,Geeta Reddy,22136,IMPS
ICICI,IC000063,2025-09-05 09:01:00,3015944633399948,Sunita Nair,3053208953263890,Sanjay Rao,20623,UPI
ICICI,IC000064,2025-09-05 10:11:00,3071136337922341,Sahil Sinha,3003469967331167,Rahul Chandra,125788,RTGS
ICICI,IC000065,2025-09-05 11:49:00,3008437685507896,Rina Dutta,3079352196263355,Shreya Bose,10024,RTGS
ICICI,IC000066,2025-09-05 13:27:00,3097093170695560,Sunita Nair,3076761645345472,Manisha Iyer,194086,IMPS
ICICI,IC000067,2025-09-05 15:43:00,3030650312198041,Vikram Patel,3084724264236428,Manisha Iyer,187777,NEFT
ICICI,IC000068,2025-09-05 18:31:00,3024876230391114,Shreya Bose,3028178522823052,Komal Ghosh,156312,IMPS
ICICI,IC000069,2025-09-05 18:46:00,3062207223959473,Pranav Mitra,3072132901620478,Rina Dutta,24297,IMPS
ICICI,IC000070,2025-09-05 21:01:00,3078599648628720,Pranav Mitra,3031954196664505,Pooja Reddy,81511,IMPS
ICICI,IC000071,2025-09-05 23:45:00,3027924632037476,Nitin Kumar,3077537260321450,Neeraj Roy,1108869,NEFT
ICICI,IC000072,2025-09-06 01:01:00,3058870715534820,Ankit Saxena,3012840083850765,Neeraj Roy,11200,NEFT
ICICI,IC000073,2025-09-06 01:15:00,3089177680898126,Sneha Joshi,3057422319646300,Aman Sharma,607883,IMPS
ICICI,IC000074,2025-09-06 02:05:00,3062689430120471,Yash Chauhan,3037271175957498,Vikas Yadav,11199,IMPS
ICICI,IC000075,2025-09-06 04:56:00,3098493306745847,Ritu Kapoor,3060944128333721,Komal Ghosh,24831,IMPS
ICICI,IC000076,2025-09-06 07:22:00,3054132971506662,Geeta Reddy,3067055143776936,Aarti Bhat,20507,RTGS
ICICI,IC000077,2025-09-06 08:49:00,3029596111102867,Sunita Nair,3012007202455910,Sneha Joshi,1776,UPI
ICICI,IC000078,2025-09-06 09:11:00,3009032671494981,Rohit Gupta,3094217942817934,Rina Dutta,199329,NEFT
ICICI,IC000079,2025-09-06 11:13:00,3075844663453372,Kajal Thomas,3020109121722145,Harshal Dixit,16280,IMPS
ICICI,IC000080,2025-09-06 11:45:00,3089437052635100,Aman Sharma,3046277657256592,Sunita Nair,1071998,NEFT
ICICI,IC000081,2025-09-06 13:11:00,3020238974326005,Naveen Pillai,3059550178332584,Rina Dutta,179793,IMPS
ICICI,IC000082,2025-09-06 15:48:00,3036079848704506,Rohit Gupta,3091767993593744,Manisha Iyer,19491,NEFT
ICICI,IC000083,2025-09-06 16:56:00,3008303736060148,Aarti Bhat,3086084907938841,Parth Shah,11267,NEFT
ICICI,IC000084,2025-09-06 19:44:00,3030615370124244,Karan Jain,3062632514488112,Aman Sharma,338375,RTGS
ICICI,IC000085,2025-09-06 20:54:00,3021751887817941,Vikas Yadav,3051526384091122,Sunita Nair,23094,IMPS
ICICI,IC000086,2025-09-06 22:57:00,3050566186323979,Mitali Banerjee,3013787655300730,Nitin Kumar,22276,UPI
ICICI,IC000087,2025-09-07 01:44:00,3056057121988192,Rohit Gupta,3077885190534864,Anjali Mehta,10337,IMPS
ICICI,IC000088,2025-09-07 02:20:00,3046245618517446,Mohit Khanna,3000452128991511,Vikas Yadav,4554,NEFT
ICICI,IC000089,2025-09-07 03:15:00,3091304488189848,Aman Sharma,3041604615402119,Anjali Mehta,36148,IMPS
ICICI,IC000090,2025-09-07 04:48:00,3068142983152291,Yash Chauhan,3007322836084937,Aarti Bhat,7414,IMPS
ICICI,IC000091,2025-09-07 06:28:00,3038452696944391,Karan Jain,3064970169342929,Aarti Bhat,1817,NEFT
ICICI,IC000092,2025-09-07 07:32:00,3001623419031061,Rahul Chandra,3053722155668473,Rakesh Menon,6660,RTGS
ICICI,IC000093,2025-09-07 10:22:00,3037746040672007,Vikram Patel,3084361424426078,Harshal Dixit,10435,IMPS
ICICI,IC000094,2025-09-07 12:18:00,3034764273720376,Neha Verma,3038821458414846,Vikram Patel,4010,NEFT
ICICI,IC000095,2025-09-07 13:31:00,3043899827802058,Rina Dutta,3069507321464493,Sonia Deshmukh,12194,NEFT
ICICI,IC000096,2025-09-07 15:32:00,3093350557385736,Anjali Mehta,3080119236037681,Yash Chauhan,4947,NEFT
ICICI,IC000097,2025-09-07 16:27:00,3035104096149731,Aman Sharma,3053911498307482,Pranav Mitra,81718,RTGS
ICICI,IC000098,2025-09-07 17:52:00,3011893940655782,Isha Kapoor,3001904322302333,Aditya Desai,22181,IMPS
ICICI,IC000099,2025-09-07 20:31:00,3020135462127602,Manisha Iyer,3050826112312616,Sunita Nair,17547,RTGS
ICICI,IC000100,2025-09-07 23:25:00,3089957298937629,Harshal Dixit,3074549303646871,Karan Jain,58235,UPI
ICICI,IC000101,2025-09-08 00:24:00,3081876920828323,Mohit Khanna,3008981388158814,Vikas Yadav,6342,NEFT
ICICI,IC000102,2025-09-08 02:30:00,3032318297168157,Sanjay Rao,3024500000015291,Pooja Reddy,3719,IMPS
ICICI,IC000103,2025-09-08 04:48:00,3050902556184442,Komal Ghosh,3018299874781224,Ankit Saxena,107344,IMPS
ICICI,IC000104,2025-09-08 04:59:00,3086700900436551,Manisha Iyer,3058482669136248,Kajal Thomas,2105,IMPS
ICICI,IC000105,2025-09-08 05:43:00,3096080706336998,Mohit Khanna,3079509822104016,Naveen Pillai,18712,UPI
ICICI,IC000106,2025-09-08 05:45:00,3044287738363816,Sunita Nair,3043212694289464,Neha Verma,14255,RTGS
ICICI,IC000107,2025-09-08 06:19:00,3058631441706462,Sanjay Rao,3055402635582430,Tanvi Agarwal,13973,RTGS
ICICI,IC000108,2025-09-08 07:34:00,3089880315388824,Nitin Kumar,3052790504043333,Pooja Reddy,92559,IMPS
ICICI,IC000109,2025-09-08 08:06:00,3063211197871809,Vikram Patel,3033913732653060,Sanjay Rao,1483196,RTGS
ICICI,IC000110,2025-09-08 10:14:00,3056178688002300,Pranav Mitra,3091561829803657,Mohit Khanna,181257,NEFT
ICICI,IC000111,2025-09-08 12:01:00,3009365952014911,Isha Kapoor,3089418433687509,Arjun Nair,24189,NEFT
ICICI,IC000112,2025-09-08 12:57:00,3099821374556114,Geeta Reddy,3004288605053766,Rohit Gupta,3645,NEFT
ICICI,IC000113,2025-09-08 13:30:00,3060030835669106,Yash Chauhan,3027153123455068,Deepak Kulkarni,4064,IMPS
ICICI,IC000114,2025-09-08 15:35:00,3068293844013480,Meera Mohan,3087354378826033,Ankit Saxena,38999,NEFT
ICICI,IC000115,2025-09-08 17:10:00,3070908599144920,Sonia Deshmukh,3074926999699648,Neeraj Roy,17611,NEFT
ICICI,IC000116,2025-09-08 19:28:00,3059693259140849,Arjun Nair,3093231234266980,Ankit Saxena,18781,IMPS
ICICI,IC000117,2025-09-08 21:10:00,3017607234838935,Ankit Saxena,3095382804056129,Geeta Reddy,18497,RTGS
ICICI,IC000118,2025-09-08 21:48:00,3069582641869656,Mohit Khanna,3013087612385951,Pooja Reddy,129510,IMPS
ICICI,IC000119,2025-09-08 22:50:00,3094840027300869,Priya Singh,3066101683113950,Vikram Patel,2334,IMPS
ICICI,IC000120,2025-09-09 00:02:00,3014915076283976,Priya Singh,3020534407779462,Sahil Sinha,130702,RTGS
ICICI,IC000121,2025-09-09 01:48:00,3029250817760299,Isha Kapoor,3014068841333731,Kajal Thomas,6111,NEFT
ICICI,IC000122,2025-09-09 03:31:00,3017817032119206,Pooja Reddy,3013638527789561,Rakesh Menon,22384,IMPS
ICICI,IC000123,2025-09-09 04:50:00,3049029502648016,Pranav Mitra,3044037341678127,Komal Ghosh,6616,NEFT
ICICI,IC000124,2025-09-09 05:32:00,3017982134862985,Neha Verma,3079736383182856,Vikas Yadav,15233,UPI
ICICI,IC000125,2025-09-09 05:38:00,3079866177067368,Sanjay Rao,3020506821223552,Rina Dutta,22112,IMPS
ICICI,IC000126,2025-09-09 07:04:00,3087146921821925,Aditya Desai,3096790898436998,Ritu Kapoor,66508,NEFT
ICICI,IC000127,2025-09-09 07:14:00,3050938694842495,Nitin Kumar,3098811457887071,Deepak Kulkarni,18324,IMPS
ICICI,IC000128,2025-09-09 08:54:00,3073820974619177,Naveen Pillai,3098768299687225,Mitali Banerjee,1751,RTGS
ICICI,IC000129,2025-09-09 11:11:00,3058062350405669,Deepak Kulkarni,3057900124825544,Naveen Pillai,19950,IMPS
ICICI,IC000130,2025-09-09 11:47:00,3059423289463389,Sunita Nair,3015624152857256,Mitali Banerjee,19804,NEFT
ICICI,IC000131,2025-09-09 14:45:00,3035895138186550,Pooja Reddy,3078468509574430,Sneha Joshi,4431,RTGS
ICICI,IC000132,2025-09-09 16:57:00,3091179720385934,Anjali Mehta,3001536415471553,Rakesh Menon,120974,IMPS
ICICI,IC000133,2025-09-09 17:52:00,3067813675009421,Priya Singh,3041052769819878,Sonia Deshmukh,59508,RTGS
ICICI,IC000134,2025-09-09 17:54:00,3045238885622586,Vikas Yadav,3060598678744227,Komal Ghosh,24774,RTGS
ICICI,IC000135,2025-09-09 19:06:00,3085965594282491,Vikram Patel,3016502000245393,Aarti Bhat,4292,RTGS
ICICI,IC000136,2025-09-09 20:28:00,3013055708368214,Sahil Sinha,3044889669972736,Aditya Desai,5405,RTGS
ICICI,IC000137,2025-09-09 21:02:00,3058254318328123,Aarti Bhat,3012392049106018,Arjun Nair,5747,NEFT
ICICI,IC000138,2025-09-09 23:24:00,3075082768172257,Ankit Saxena,3075458472629052,Sanjay Rao,22447,RTGS
ICICI,IC000139,2025-09-10 01:02:00,3083160827172173,Rakesh Menon,3037399205222999,Arjun Nair,51427,RTGS
ICICI,IC000140,2025-09-10 02:26:00,3091438823255398,Aarti Bhat,3035844617773264,Neha Verma,9053,RTGS
ICICI,IC000141,2025-09-10 04:54:00,3079127997029271,Yash Chauhan,3020539787137529,Naveen Pillai,5390,NEFT
ICICI,IC000142,2025-09-10 07:47:00,3012560832004879,Rina Dutta,3078889753585238,Priya Singh,35601,NEFT
ICICI,IC000143,2025-09-10 08:59:00,3043619951715239,Pooja Reddy,3010292950143748,Priya Singh,6933,UPI
ICICI,IC000144,2025-09-10 11:27:00,3067139719126022,Parth Shah,3013217672019111,Rina Dutta,6421,NEFT
ICICI,IC000145,2025-09-10 14:06:00,3007258733930493,Anjali Mehta,3066538027481242,Sanjay Rao,18797,IMPS
ICICI,IC000146,2025-09-10 16:47:00,3082509522946209,Anjali Mehta,3035561039952970,Manisha Iyer,448828,NEFT
ICICI,IC000147,2025-09-10 17:36:00,3065858564230412,Priya Singh,3002706159273874,Sunita Nair,2515,IMPS
ICICI,IC000148,2025-09-10 17:58:00,3066906322481554,Sahil Sinha,3020340301095679,Meera Mohan,10601,IMPS
ICICI,IC000149,2025-09-10 19:33:00,3079554623471247,Manisha Iyer,3060108018103068,Anjali Mehta,9549,RTGS
ICICI,IC000150,2025-09-10 19:57:00,3072680808157129,Neeraj Roy,3001507138067130,Manisha Iyer,2066,RTGS
ICICI,IC000151,2025-09-10 21:11:00,3058474362130096,Yash Chauhan,3025885766947031,Aman Sharma,22488,RTGS
ICICI,IC000152,2025-09-10 22:03:00,3096274666215918,Neha Verma,3032700046661459,Vikram Patel,38259,IMPS
ICICI,IC000153,2025-09-11 00:08:00,3071400493881949,Sonia Deshmukh,3005315204998094,Pranav Mitra,1028376,RTGS
ICICI,IC000154,2025-09-11 02:24:00,3073137971669841,Deepak Kulkarni,3066123740779433,Kajal Thomas,7411,RTGS
ICICI,IC000155,2025-09-11 04:36:00,3099499197014262,Mohit Khanna,3003708782116020,Anjali Mehta,168065,UPI
ICICI,IC000156,2025-09-11 04:58:00,3035998989721170,Karan Jain,3088948018644822,Sahil Sinha,946693,IMPS
ICICI,IC000157,2025-09-11 05:58:00,3097857082004806,Sunita Nair,3075712369149611,Komal Ghosh,179778,NEFT
ICICI,IC000158,2025-09-11 06:41:00,3096882769704095,Pranav Mitra,3031419615607832,Aditya Desai,23140,IMPS
ICICI,IC000159,2025-09-11 07:39:00,3056517962409649,Sahil Sinha,3066834960478421,Aman Sharma,11576,NEFT
ICICI,IC000160,2025-09-11 08:16:00,3025936488208934,Sahil Sinha,3086883906246728,Sonia Deshmukh,14423,NEFT
ICICI,IC000161,2025-09-11 08:33:00,3014131935923613,Vikas Yadav,3037605230458816,Neha Verma,955638,UPI
ICICI,IC000162,2025-09-11 09:45:00,3047241916503440,Rohit Gupta,3096617718249898,Ritu Kapoor,24403,NEFT
ICICI,IC000163,2025-09-11 11:28:00,3078214174681359,Sahil Sinha,3026648698939698,Sneha Joshi,999356,IMPS
ICICI,IC000164,2025-09-11 14:25:00,3015594501192920,Ritu Kapoor,3075360511716039,Yash Chauhan,79301,IMPS
ICICI,IC000165,2025-09-11 15:29:00,3062189455906700,Shreya Bose,3009942489420466,Yash Chauhan,14634,IMPS
ICICI,IC000166,2025-09-11 15:42:00,3056420456577580,Rina Dutta,3097453389062354,Parth Shah,191077,NEFT
ICICI,IC000167,2025-09-11 17:30:00,3054016599530062,Ankit Saxena,3021224276774625,Vikram Patel,3896,NEFT
ICICI,IC000168,2025-09-11 18:42:00,3011584886008017,Aman Sharma,3098677823129957,Shreya Bose,24036,IMPS
ICICI,IC000169,2025-09-11 19:50:00,3026121203843753,Sneha Joshi,3065968078525482,Isha Kapoor,18767,IMPS
ICICI,IC000170,2025-09-11 20:50:00,3085454006445475,Sahil Sinha,3023112327489791,Rina Dutta,88674,IMPS
ICICI,IC000171,2025-09-11 23:36:00,3027203886217508,Ritu Kapoor,3001963045306935,Komal Ghosh,94931,IMPS
ICICI,IC000172,2025-09-12 00:35:00,3053400181677848,Ritu Kapoor,3016524445446083,Meera Mohan,16068,IMPS
ICICI,IC000173,2025-09-12 01:31:00,3078105391287884,Tanvi Agarwal,3086999698829045,Harshal Dixit,150657,NEFT
ICICI,IC000174,2025-09-12 03:27:00,3024630198642423,Neha Verma,3083972833912187,Rina Dutta,529497,UPI
ICICI,IC000175,2025-09-12 05:53:00,3032880983221010,Komal Ghosh,3023200186766100,Sonia Deshmukh,18788,UPI
ICICI,IC000176,2025-09-12 08:47:00,3076108143561403,Kajal Thomas,3084531980746823,Sneha Joshi,19790,NEFT
ICICI,IC000177,2025-09-12 11:41:00,3010030762054596,Meera Mohan,3071500666641106,Sneha Joshi,48671,RTGS
ICICI,IC000178,2025-09-12 12:39:00,3040785169949708,Mitali Banerjee,3090583668348268,Ankit Saxena,13227,IMPS
ICICI,IC000179,2025-09-12 12:43:00,3083868889178791,Aarti Bhat,3050596257197609,Isha Kapoor,3350,NEFT
ICICI,IC000180,2025-09-12 15:43:00,3057898260418095,Pranav Mitra,3021755851777412,Aditya Desai,6558,RTGS
ICICI,IC000181,2025-09-12 16:08:00,3088241996264222,Nitin Kumar,3097589170454218,Aditya Desai,1986,NEFT
ICICI,IC000182,2025-09-12 18:18:00,3020922570900163,Ankit Saxena,3056407232472828,Kajal Thomas,98400,NEFT
ICICI,IC000183,2025-09-12 18:41:00,3078822473126168,Deepak Kulkarni,3050710580119509,Neeraj Roy,53629,UPI
ICICI,IC000184,2025-09-12 21:30:00,3015261053709230,Yash Chauhan,3007169500741894,Kajal Thomas,7938,RTGS
ICICI,IC000185,2025-09-12 22:07:00,3098769893652944,Rohit Gupta,3071619827348131,Mohit Khanna,5537,IMPS
ICICI,IC000186,2025-09-13 00:31:00,3096321743574835,Manisha Iyer,3026806486067398,Mohit Khanna,167067,IMPS
ICICI,IC000187,2025-09-13 02:52:00,3042536462805507,Mitali Banerjee,3074065795515623,Deepak Kulkarni,27552,IMPS
ICICI,IC000188,2025-09-13 05:11:00,3055107409131117,Rina Dutta,3086190254760220,Ankit Saxena,8161,NEFT
ICICI,IC000189,2025-09-13 06:20:00,3012012275950026,Sahil Sinha,3001515325947950,Aditya Desai,16632,NEFT
ICICI,IC000190,2025-09-13 08:14:00,3032798059503100,Rakesh Menon,3064934039104520,Geeta Reddy,20540,IMPS
ICICI,IC000191,2025-09-13 09:27:00,3011849135992855,Mitali Banerjee,3035952056100679,Aman Sharma,13534,IMPS
ICICI,IC000192,2025-09-13 11:48:00,3001867740378423,Vikas Yadav,3039449530067762,Kajal Thomas,5765,IMPS
ICICI,IC000193,2025-09-13 11:51:00,3017365426241784,Mitali Banerjee,3029029233451100,Rohit Gupta,14320,RTGS
ICICI,IC000194,2025-09-13 12:03:00,3053088684302116,Kajal Thomas,3067329045759887,Mitali Banerjee,47998,NEFT
ICICI,IC000195,2025-09-13 14:35:00,3064260336202755,Sunita Nair,3082147709207115,Manisha Iyer,169371,NEFT
ICICI,IC000196,2025-09-13 15:24:00,3062192158189705,Harshal Dixit,3091611863855881,Kajal Thomas,15696,IMPS
ICICI,IC000197,2025-09-13 17:25:00,3021688005378931,Komal Ghosh,3086928972845401,Isha Kapoor,16122,NEFT
ICICI,IC000198,2025-09-13 17:39:00,3028394823220414,Isha Kapoor,3047432811659930,Aman Sharma,21276,NEFT
ICICI,IC000199,2025-09-13 17:52:00,3042322775213530,Manisha Iyer,3028165064630059,Sahil Sinha,12160,IMPS
ICICI,IC000200,2025-09-13 20:22:00,3019832102916174,Ankit Saxena,3069029831043841,Parth Shah,5442,IMPS
ICICI,IC000201,2025-09-13 21:14:00,3016708056856670,Mohit Khanna,3063621986550494,Sneha Joshi,14949,UPI
ICICI,IC000202,2025-09-13 22:55:00,3034933965049627,Vikas Yadav,3032262611424362,Yash Chauhan,9234,IMPS
ICICI,IC000203,2025-09-13 23:21:00,3088087991962341,Priya Singh,3099643385324725,Meera Mohan,7869,NEFT
ICICI,IC000204,2025-09-14 00:13:00,3003115876054576,Mitali Banerjee,3094757694535365,Tanvi Agarwal,768024,IMPS
ICICI,IC000205,2025-09-14 02:46:00,3086163421254508,Mitali Banerjee,3009594815269255,Parth Shah,15136,NEFT
ICICI,IC000206,2025-09-14 03:48:00,3007423591426140,Mitali Banerjee,3048933261454307,Arjun Nair,15504,NEFT
ICICI,IC000207,2025-09-14 06:43:00,3000817852211587,Pranav Mitra,3018452354268744,Priya Singh,6856,IMPS
ICICI,IC000208,2025-09-14 07:25:00,3008652377729665,Neha Verma,3063370140052781,Meera Mohan,17511,IMPS
ICICI,IC000209,2025-09-14 07:37:00,3000272214257316,Karan Jain,3009439136817203,Pooja Reddy,11833,IMPS
ICICI,IC000210,2025-09-14 08:17:00,3086209297352595,Aditya Desai,3033222739389920,Meera Mohan,83212,RTGS
ICICI,IC000211,2025-09-14 09:15:00,3023661850761087,Pranav Mitra,3008269718236010,Karan Jain,3769,IMPS
ICICI,IC000212,2025-09-14 11:37:00,3038821764846735,Mohit Khanna,3074223322280194,Rahul Chandra,22466,RTGS
ICICI,IC000213,2025-09-14 14:02:00,3022256062953506,Pranav Mitra,3037311804674130,Kajal Thomas,18813,UPI
ICICI,IC000214,2025-09-14 14:34:00,3085201362608463,Deepak Kulkarni,3097561547055491,Vikram Patel,14528,UPI
ICICI,IC000215,2025-09-14 15:43:00,3011955640919693,Geeta Reddy,3095787520702042,Sunita Nair,2830,IMPS
ICICI,IC000216,2025-09-14 18:30:00,3071212413936967,Manisha Iyer,3089760987312677,Sanjay Rao,73595,NEFT
ICICI,IC000217,2025-09-14 21:17:00,3060759889786533,Deepak Kulkarni,3094319165430895,Manisha Iyer,1996,NEFT
ICICI,IC000218,2025-09-14 23:48:00,3015057644974700,Sahil Sinha,3002687644867649,Harshal Dixit,10642,RTGS
ICICI,IC000219,2025-09-15 00:11:00,3063656045006355,Karan Jain,3037309649692771,Mitali Banerjee,5000,IMPS
ICICI,IC000220,2025-09-15 01:49:00,3035305970255128,Mitali Banerjee,3027636431594898,Vikas Yadav,11925,UPI
ICICI,IC000221,2025-09-15 03:35:00,3063454434414916,Arjun Nair,3099939344974394,Mohit Khanna,22651,RTGS
ICICI,IC000222,2025-09-15 06:35:00,3082230958629739,Karan Jain,3088941321097202,Tanvi Agarwal,150549,NEFT
ICICI,IC000223,2025-09-15 08:48:00,3053465579220300,Nitin Kumar,3044964612939002,Anjali Mehta,4261,NEFT
ICICI,IC000224,2025-09-15 10:47:00,3056589635957086,Manisha Iyer,3019931458434566,Sanjay Rao,18261,IMPS
ICICI,IC000225,2025-09-15 11:00:00,3034236220334742,Rohit Gupta,3046310437968680,Yash Chauhan,195689,NEFT
ICICI,IC000226,2025-09-15 11:37:00,3094690217741743,Shreya Bose,3004350238502289,Geeta Reddy,6436,IMPS
ICICI,IC000227,2025-09-15 13:04:00,3023328293020256,Karan Jain,3091330303346771,Geeta Reddy,120736,UPI
ICICI,IC000228,2025-09-15 13:07:00,3076279955302453,Rohit Gupta,3001239847230342,Isha Kapoor,15522,NEFT
ICICI,IC000229,2025-09-15 15:36:00,3001722240507648,Meera Mohan,3071775461992406,Ritu Kapoor,14941,NEFT
ICICI,IC000230,2025-09-15 18:30:00,3072581225909566,Isha Kapoor,3084482373379121,Sanjay Rao,2044,NEFT
ICICI,IC000231,2025-09-15 20:28:00,3080358690170740,Pranav Mitra,3039251999452951,Anjali Mehta,5156,UPI
ICICI,IC000232,2025-09-15 22:08:00,3043387220542216,Sneha Joshi,3026549633083344,Sahil Sinha,29856,NEFT
ICICI,IC000233,2025-09-16 00:21:00,3078995047020596,Sunita Nair,3085195377492663,Sonia Deshmukh,133558,NEFT
ICICI,IC000234,2025-09-16 01:09:00,3077752259206165,Kajal Thomas,3081292059229411,Arjun Nair,5468,IMPS
ICICI,IC000235,2025-09-16 02:30:00,3096363726294206,Ritu Kapoor,3061549808513313,Rohit Gupta,19305,IMPS
ICICI,IC000236,2025-09-16 03:28:00,3021122121548158,Mohit Khanna,3026868764019185,Yash Chauhan,13261,NEFT
ICICI,IC000237,2025-09-16 04:47:00,3020062987787358,Ankit Saxena,3056646419623421,Rahul Chandra,139326,RTGS
ICICI,IC000238,2025-09-16 05:33:00,3013204104294831,Ankit Saxena,3047891179726999,Shreya Bose,17763,NEFT
ICICI,IC000239,2025-09-16 06:15:00,3083180036660200,Kajal Thomas,3005328538631050,Deepak Kulkarni,17849,RTGS
ICICI,IC000240,2025-09-16 08:36:00,3005826929900768,Tanvi Agarwal,3062763328389633,Arjun Nair,374697,IMPS
ICICI,IC000241,2025-09-16 11:19:00,3018626713684101,Neeraj Roy,3032823392188352,Sonia Deshmukh,41594,IMPS
